STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA;VALIDITA
LU-MICHELETTO;PM10;20221221;57;1
LU-MICHELETTO;PM10;20221222;37;1
LU-MICHELETTO;PM10;20221223;47;1
LU-MICHELETTO;PM10;20221224;48;1
LU-MICHELETTO;PM10;20221225;47;1
LU-MICHELETTO;PM10;20221226;33;1
LU-MICHELETTO;PM10;20221227;30;1
LU-MICHELETTO;PM10;20221228;41;1
LU-MICHELETTO;PM10;20221229;27;1
LU-MICHELETTO;PM10;20221230;34;1
LU-MICHELETTO;PM10;20221231;37;1
